3,0,-0.002907355,-0.29142198,0.2958512,2.9585185,-3.598995,1,0.99294925,0.95185035
3,0.1,-0.088008694,-1.1232969,1.1234778,8.2766075,-3.596999,1,-0.38358453,-0.40375686
3,0.2,-0.21552902,-1.3504171,1.350821,2.2738483,-3.5951169,1,-0.17832118,0.44817364
3,0.3,-0.3569083,-1.4534872,1.4537457,1.029493,-3.5933967,1,-0.40418985,-0.043778233
3,0.4,-0.5118552,-1.6485943,1.6487416,1.9500506,-3.5915964,1,-0.026931582,0.41710645
3,0.5,-0.69451475,-1.9762995,1.9763817,3.2762127,-3.589617,1,-0.18620047,-0.1298232
3,0.6,-0.9112505,-2.3077161,2.3077617,3.3129828,-3.5877087,1,-0.23580767,-0.3313144
3,0.7,-1.1584862,-2.6042514,2.6042767,2.9636452,-3.5860493,1,-0.1419593,-0.29735696
3,0.8,-1.4363631,-2.9272106,2.9272244,3.227528,-3.5846536,1,-0.003559023,-0.22557756
3,0.9,-1.7476367,-3.2600994,3.2601075,3.3268452,-3.5835118,1,0.03050979,0.08020259
3,1,-2.0889115,-3.5153332,3.5153387,2.5509243,-3.5825777,1,0.11266106,0.4010258
3,1.1,-2.4494722,-3.681932,3.681935,1.6654663,-3.5818517,1,0.28280145,0.38326138
3,1.2,-2.8291063,-3.9080813,3.908083,2.2613099,-3.5814865,1,0.18137029,0.18234214
3,1.3,-3.2346647,-4.163737,4.163738,2.556465,-3.5814447,1,0.25790218,0.18513593
3,1.4,-3.6596465,-4.299432,4.2994323,1.3569247,-3.581658,1,0.24635784,0.10461569
3,1.5,-4.0934577,-4.378827,4.378827,0.7939363,-3.582048,1,-0.1192616,-0.20376943
3,1.6,-4.5401926,-4.552588,4.552588,1.7375836,-3.5825124,1,-0.11562526,-0.30659845
3,1.7,-5.0052886,-4.7091074,4.7091074,1.5651816,-3.582934,1,-0.12307391,-0.30283213
3,1.8,-5.4781613,-4.731779,4.731779,0.22671548,-3.5832078,1,-0.100964285,-0.30702305
3,1.9,-5.950915,-4.738759,4.738759,0.06980075,-3.5832732,1,0.030324591,-0.09840177
3,2,-6.4300165,-4.8405137,4.8405137,1.017548,-3.583088,1,0.001562311,-3.50E-05
3,2.1,-6.9203796,-4.9538193,4.9538193,1.1330576,-3.5826263,1,0.029901365,-0.14451058
3,2.2,-7.41978,-5.006554,5.006554,0.52735764,-3.5818655,1,-0.002151054,-0.070418105
3,2.3,-7.919704,-5.0043025,5.0043025,-0.022488784,-3.580804,1,-0.06655305,0.1745505
